id,Region,Taxonomy,Dwellings
AREA # 0540,0540-Santa María,MUR+ADO/LWAL+DNO/HEX:2,4.5
AREA # 0540,0540-Santa María,MUR+ST/LWAL+DNO/HEX:1,
AREA # 0540,0540-Santa María,MUR/LWAL+DNO/HEX:1,1.2
AREA # 0540,0540-Santa María,MUR/LWAL+DNO/HEX:2,0.1
AREA # 0540,0540-Santa María,UNK/HEX:1,3.0
AREA # 0540,0540-Santa María,W+WBB/LWAL+DNO/HEX:1,
AREA # 0540,0540-Santa María,W+WLI/LDUAL+DNO/HEX:1,2.6
AREA # 0540,0540-Santa María,W+WLI/LDUAL+DNO/HEX:2,0.4
AREA # 0540,0540-Santa María,W+WS/LPB+DNO/HEX:1,
AREA # 0540,0540-Santa María,W+WS/LPB+DNO/HEX:2,
AREA # 0540,0540-Santa María,W+WWD/LWAL+DNO/HEX:1,17.6
AREA # 0545,0545-Ocotal,CR+PC/LWAL+DNO/HEX:1,
AREA # 0545,0545-Ocotal,CR+PC/LWAL+DUC/HEX:1,137.0
AREA # 0545,0545-Ocotal,"CR/LDUAL+DUC/HBET:6,10",1.1
AREA # 0545,0545-Ocotal,CR/LFINF+DNO/HEX:2,2.0
AREA # 0545,0545-Ocotal,CR/LFINF+DNO/HEX:3,0.7
AREA # 0545,0545-Ocotal,CR/LFINF+DNO/HEX:4,1.2
AREA # 0545,0545-Ocotal,CR/LFINF+DNO/HEX:5,1.2
AREA # 0545,0545-Ocotal,CR/LFINF+DUC/HEX:2,0.5
AREA # 0545,0545-Ocotal,CR/LFINF+DUC/HEX:3,0.4
AREA # 0545,0545-Ocotal,CR/LFINF+DUC/HEX:4,0.5
AREA # 0545,0545-Ocotal,CR/LFINF+DUC/HEX:5,1.0
AREA # 0545,0545-Ocotal,CR/LFM+DNO/HEX:1,1.1
AREA # 0545,0545-Ocotal,CR/LFM+DNO/HEX:2,1.4
AREA # 0545,0545-Ocotal,MCF/LWAL+DNO/HEX:1,171.2
AREA # 0545,0545-Ocotal,MCF/LWAL+DNO/HEX:2,67.7
AREA # 0545,0545-Ocotal,MCF/LWAL+DNO/HEX:3,30.0
AREA # 0545,0545-Ocotal,MCF/LWAL+DUC/HEX:1,60.6
AREA # 0545,0545-Ocotal,MCF/LWAL+DUC/HEX:2,80.8
AREA # 0545,0545-Ocotal,MCF/LWAL+DUC/HEX:3,28.3
AREA # 0545,0545-Ocotal,MR/LWAL+DNO/HEX:1,211.0
AREA # 0545,0545-Ocotal,MR/LWAL+DNO/HEX:2,105.0
AREA # 0545,0545-Ocotal,MR/LWAL+DNO/HEX:3,37.2
AREA # 0545,0545-Ocotal,MR/LWAL+DUC/HEX:1,79.6
AREA # 0545,0545-Ocotal,MR/LWAL+DUC/HEX:2,57.3
AREA # 0545,0545-Ocotal,MR/LWAL+DUC/HEX:3,11.1
AREA # 0545,0545-Ocotal,MUR+ADO/LWAL+DNO/HEX:1,4530.3
AREA # 0545,0545-Ocotal,MUR+ADO/LWAL+DNO/HEX:2,176.6
AREA # 0545,0545-Ocotal,MUR+ST/LWAL+DNO/HEX:1,1.0
AREA # 0545,0545-Ocotal,MUR/LWAL+DNO/HEX:1,194.0
AREA # 0545,0545-Ocotal,MUR/LWAL+DNO/HEX:2,37.2
AREA # 0545,0545-Ocotal,UNK/HEX:1,231.0
AREA # 0545,0545-Ocotal,W+WBB/LWAL+DNO/HEX:1,0.9
AREA # 0545,0545-Ocotal,W+WLI/LDUAL+DNO/HEX:1,175.8
AREA # 0545,0545-Ocotal,W+WLI/LDUAL+DNO/HEX:2,4.2
AREA # 0545,0545-Ocotal,W+WS/LPB+DNO/HEX:1,33.6
AREA # 0545,0545-Ocotal,W+WS/LPB+DNO/HEX:2,1.5
AREA # 0545,0545-Ocotal,W+WWD/LWAL+DNO/HEX:1,719.2
AREA # 0550,0550-Ciudad Antigua,CR+PC/LWAL+DNO/HEX:1,
AREA # 0550,0550-Ciudad Antigua,CR+PC/LWAL+DUC/HEX:1,
AREA # 0550,0550-Ciudad Antigua,"CR/LDUAL+DUC/HBET:6,10",
AREA # 0550,0550-Ciudad Antigua,CR/LFINF+DNO/HEX:2,
AREA # 0550,0550-Ciudad Antigua,CR/LFINF+DNO/HEX:3,
AREA # 0550,0550-Ciudad Antigua,CR/LFINF+DNO/HEX:4,
AREA # 0550,0550-Ciudad Antigua,CR/LFINF+DNO/HEX:5,
AREA # 0550,0550-Ciudad Antigua,CR/LFINF+DUC/HEX:2,
AREA # 0550,0550-Ciudad Antigua,CR/LFINF+DUC/HEX:3,
AREA # 0550,0550-Ciudad Antigua,CR/LFINF+DUC/HEX:4,
AREA # 0550,0550-Ciudad Antigua,CR/LFINF+DUC/HEX:5,
AREA # 0550,0550-Ciudad Antigua,CR/LFM+DNO/HEX:1,
AREA # 0550,0550-Ciudad Antigua,CR/LFM+DNO/HEX:2,
AREA # 0550,0550-Ciudad Antigua,MCF/LWAL+DNO/HEX:1,1.7
AREA # 0550,0550-Ciudad Antigua,MCF/LWAL+DNO/HEX:2,0.5
AREA # 0550,0550-Ciudad Antigua,MCF/LWAL+DNO/HEX:3,0.2
AREA # 0550,0550-Ciudad Antigua,MCF/LWAL+DUC/HEX:1,1.5
AREA # 0550,0550-Ciudad Antigua,MCF/LWAL+DUC/HEX:2,2.0
AREA # 0550,0550-Ciudad Antigua,MCF/LWAL+DUC/HEX:3,0.7
AREA # 0550,0550-Ciudad Antigua,MR/LWAL+DNO/HEX:1,1.2
AREA # 0550,0550-Ciudad Antigua,MR/LWAL+DNO/HEX:2,0.7
